location,year_week,new_cases,new_deaths,total_cases,total_deaths,people_vaccinated,people_fully_vaccinated,total_vaccinations
Spain,2021-05-10/2021-05-16,34703.0,363.0,3648496.0,81402.0,15320846.0,7213716.0,22313088.0
Spain,2021-05-17/2021-05-23,32321.0,253.0,3680817.0,81655.0,16709939.0,8130648.0,24534056.0
Spain,2021-05-24/2021-05-30,30781.0,191.0,3711598.0,81846.0,18032417.0,9221285.0,26827637.0
Spain,2021-05-31/2021-06-06,28289.0,209.0,3739887.0,82055.0,19786574.0,11002869.0,30007806.0
Spain,2021-06-07/2021-06-13,24345.0,145.0,3764232.0,82200.0,21474788.0,12813055.0,33242768.0
Spain,2021-06-14/2021-06-20,23600.0,130.0,3787832.0,82330.0,23200566.0,14431683.0,36357745.0
Spain,2021-06-21/2021-06-27,29773.0,113.0,3817605.0,82443.0,24792784.0,16609913.0,39914204.0
Spain,2021-06-28/2021-07-04,78950.0,89.0,3896555.0,82532.0,26505676.0,19135448.0,43959621.0
Spain,2021-07-05/2021-07-11,135337.0,89.0,4031892.0,82621.0,27994332.0,21789996.0,47777316.0
Spain,2021-07-12/2021-07-18,176564.0,162.0,4208456.0,82783.0,29484796.0,24041017.0,51229989.0
Spain,2021-07-19/2021-07-25,185713.0,397.0,4394169.0,83180.0,30827932.0,25944318.0,54259325.0
Spain,2021-07-26/2021-08-01,157658.0,556.0,4551827.0,83736.0,32169472.0,27262062.0,56795869.0
Spain,2021-08-02/2021-08-08,119244.0,710.0,4671071.0,84446.0,33424529.0,28587458.0,59108679.0
Spain,2021-08-09/2021-08-15,90657.0,803.0,4761728.0,85249.0,34716227.0,29794008.0,61418303.0
Spain,2021-08-16/2021-08-22,68431.0,713.0,4830159.0,85962.0,35667383.0,31447188.0,63590985.0
Spain,2021-08-23/2021-08-29,51814.0,641.0,4881973.0,86603.0,36346563.0,32811664.0,65444891.0
Spain,2021-08-30/2021-09-05,34174.0,562.0,4916147.0,87165.0,36820586.0,34270593.0,67190707.0
Spain,2021-09-06/2021-09-12,23147.0,442.0,4939294.0,87607.0,37216507.0,35300384.0,68486683.0
Spain,2021-09-13/2021-09-19,17787.0,373.0,4957081.0,87980.0,37472155.0,36086354.0,69427047.0
Spain,2021-09-20/2021-09-26,14420.0,253.0,4971501.0,88233.0,37612369.0,36447564.0,69867532.0
Spain,2021-09-27/2021-10-03,12085.0,192.0,4983586.0,88425.0,37727757.0,36745965.0,70243260.0
Spain,2021-10-04/2021-10-10,10316.0,151.0,4993902.0,88576.0,37816635.0,36937743.0,70822813.0
Spain,2021-10-11/2021-10-17,10582.0,129.0,5004484.0,88705.0,37891519.0,37074146.0,71048577.0
Spain,2021-10-18/2021-10-24,12402.0,123.0,5016886.0,88828.0,37979234.0,37234272.0,71344477.0
Spain,2021-10-25/2021-10-31,13400.0,106.0,5030286.0,88934.0,38037531.0,37317388.0,72058020.0
Spain,2021-11-01/2021-11-07,16049.0,96.0,5046335.0,89030.0,38100169.0,37398246.0,72805128.0
Spain,2021-11-08/2021-11-14,25438.0,161.0,5071773.0,89191.0,38164244.0,37474324.0,73886784.0
Spain,2021-11-15/2021-11-21,40613.0,155.0,5112386.0,89346.0,38237469.0,37547526.0,74988489.0
Spain,2021-11-22/2021-11-28,59198.0,194.0,5171584.0,89540.0,38299758.0,37586582.0,76123553.0
Spain,2021-11-29/2021-12-05,89893.0,295.0,5261477.0,89835.0,38409145.0,37655150.0,77157350.0
Spain,2021-12-06/2021-12-12,116016.0,355.0,5377493.0,90190.0,38514698.0,37721347.0,80647211.0
Spain,2021-12-13/2021-12-19,231599.0,501.0,5609092.0,90691.0,39010695.0,37791863.0,83502561.0
Spain,2021-12-20/2021-12-26,491046.0,584.0,6100138.0,91275.0,39511819.0,37853370.0,
Spain,2021-12-27/2022-01-02,793378.0,731.0,6893516.0,92006.0,39807263.0,38016879.0,84250146.0
Spain,2022-01-03/2022-01-09,892500.0,1047.0,7786016.0,93053.0,40082392.0,38079025.0,85480089.0
Spain,2022-01-10/2022-01-16,956506.0,1387.0,8742522.0,94440.0,40437079.0,38173059.0,87153288.0
Spain,2022-01-17/2022-01-23,847389.0,1568.0,9589911.0,96008.0,40803369.0,38242161.0,88759314.0
Spain,2022-01-24/2022-01-30,625727.0,1769.0,10215638.0,97777.0,40911451.0,38289398.0,90135346.0
Spain,2022-01-31/2022-02-06,383768.0,1706.0,10599406.0,99483.0,40958312.0,38327784.0,90943374.0
Spain,2022-02-07/2022-02-13,244929.0,1400.0,10844335.0,100883.0,41002352.0,38382155.0,91571654.0
Spain,2022-02-14/2022-02-20,158925.0,943.0,11003260.0,101826.0,41024149.0,38854296.0,92210830.0
Spain,2022-02-21/2022-02-27,117945.0,662.0,11121205.0,102488.0,41069645.0,39022500.0,92591078.0
Spain,2022-02-28/2022-03-06,111287.0,528.0,11232492.0,103016.0,41083791.0,39103590.0,92774397.0
Spain,2022-03-07/2022-03-13,110619.0,444.0,11343111.0,103460.0,41089269.0,39845453.0,93346088.0
Spain,2022-03-14/2022-03-20,118670.0,373.0,11461781.0,103833.0,41112436.0,39976615.0,93571317.0
Spain,2022-03-21/2022-03-27,123403.0,311.0,11585184.0,104144.0,41134037.0,40118474.0,93807121.0
Spain,2022-03-28/2022-04-03,67059.0,313.0,11652243.0,104457.0,41153657.0,40240841.0,94004482.0
Spain,2022-04-04/2022-04-10,72198.0,336.0,11724441.0,104793.0,41167422.0,40292719.0,94130810.0
Spain,2022-04-11/2022-04-17,74154.0,385.0,11798595.0,105178.0,41180591.0,40349823.0,94223806.0
Spain,2022-04-18/2022-04-24,102380.0,419.0,11900975.0,105597.0,41188035.0,40375699.0,94295766.0
Spain,2022-04-25/2022-05-01,119043.0,417.0,12020018.0,106014.0,41200263.0,40414329.0,94404832.0
Spain,2022-05-02/2022-05-08,120608.0,494.0,12140626.0,106508.0,41209244.0,40439425.0,94485122.0
Spain,2022-05-09/2022-05-15,123129.0,552.0,12263755.0,107060.0,41216883.0,40460123.0,94567014.0
Spain,2022-05-16/2022-05-22,100265.0,532.0,12364020.0,107592.0,41224540.0,40478242.0,94653236.0
Spain,2022-05-23/2022-05-29,78838.0,454.0,12442858.0,108046.0,41231916.0,40496678.0,94734966.0
Spain,2022-05-30/2022-06-05,77617.0,442.0,12520475.0,108488.0,41238389.0,40512373.0,94815730.0
Spain,2022-06-06/2022-06-12,79575.0,427.0,12600050.0,108915.0,41244442.0,40527090.0,94901362.0
Spain,2022-06-13/2022-06-19,95721.0,497.0,12695771.0,109412.0,41249657.0,40539246.0,94987684.0
Spain,2022-06-20/2022-06-26,129495.0,525.0,12825266.0,109937.0,41254310.0,40550392.0,95071546.0
Spain,2022-06-27/2022-07-03,159628.0,643.0,12984894.0,110580.0,41259173.0,40562786.0,95153556.0
Spain,2022-07-04/2022-07-10,146154.0,853.0,13131048.0,111433.0,41264287.0,40575302.0,95245599.0
Spain,2022-07-11/2022-07-17,101461.0,1104.0,13232509.0,112537.0,41269517.0,40587577.0,95340742.0
Spain,2022-07-18/2022-07-24,68057.0,958.0,13300566.0,113495.0,41274079.0,40597752.0,95425998.0
Spain,2022-07-25/2022-07-31,45541.0,788.0,13346107.0,114283.0,41277964.0,40606091.0,95491074.0
Spain,2022-08-01/2022-08-07,32376.0,597.0,13378483.0,114880.0,41281380.0,40614299.0,95548924.0
Spain,2022-08-08/2022-08-14,23157.0,498.0,13401640.0,115378.0,41284188.0,40620131.0,95584445.0
Spain,2022-08-15/2022-08-21,17529.0,339.0,13419169.0,115717.0,41286450.0,40623919.0,95612718.0
Spain,2022-08-22/2022-08-28,17231.0,305.0,13436400.0,116022.0,41289087.0,40627948.0,95643377.0
Spain,2022-08-29/2022-09-04,15221.0,252.0,13451621.0,116274.0,41292888.0,40633204.0,95676798.0
Spain,2022-09-05/2022-09-11,13517.0,171.0,13465138.0,116445.0,41296128.0,40637968.0,95704322.0
Spain,2022-09-12/2022-09-18,15587.0,165.0,13480725.0,116610.0,41302169.0,40645385.0,95739561.0
Spain,2022-09-19/2022-09-25,16469.0,107.0,13497194.0,116717.0,41304755.0,40649086.0,95763061.0
Spain,2022-09-26/2022-10-02,17740.0,126.0,13514934.0,116843.0,41307428.0,40652734.0,95783126.0
Spain,2022-10-03/2022-10-09,22273.0,150.0,13537207.0,116993.0,41309336.0,40655442.0,95796340.0
Spain,2022-10-10/2022-10-16,21512.0,147.0,13558719.0,117140.0,41310693.0,40657640.0,95804542.0
Spain,2022-10-17/2022-10-23,22259.0,179.0,13580978.0,117319.0,41312329.0,40659399.0,97667329.0
Spain,2022-10-24/2022-10-30,20302.0,166.0,13601280.0,117485.0,41314306.0,40662089.0,98948747.0
Spain,2022-10-31/2022-11-06,18527.0,142.0,13619807.0,117627.0,41316070.0,40664265.0,99955993.0
Spain,2022-11-07/2022-11-13,20387.0,147.0,13640194.0,117774.0,41317564.0,40666825.0,101035693.0
Spain,2022-11-14/2022-11-20,21950.0,163.0,13662144.0,117937.0,41319243.0,40669534.0,102011601.0
Spain,2022-11-21/2022-11-27,19892.0,175.0,13682036.0,118112.0,41324255.0,40677172.0,102574756.0
Spain,2022-11-28/2022-12-04,19294.0,183.0,13701330.0,118295.0,41326081.0,40679917.0,103005173.0
Spain,2022-12-05/2022-12-11,16989.0,190.0,13718319.0,118485.0,41326755.0,40681127.0,103212818.0
Spain,2022-12-12/2022-12-18,19638.0,241.0,13737957.0,118726.0,41330488.0,40685106.0,103756296.0
Spain,2022-12-19/2022-12-25,17005.0,217.0,13754962.0,118943.0,41332279.0,40718957.0,104045018.0
Spain,2022-12-26/2023-01-01,14823.0,210.0,13769785.0,119153.0,41333243.0,40719958.0,104186558.0
Spain,2023-01-02/2023-01-08,12663.0,202.0,13782448.0,119355.0,41334113.0,40720794.0,104301730.0
Spain,2023-01-09/2023-01-15,11960.0,178.0,13794408.0,119533.0,41335276.0,40722262.0,104536856.0
Spain,2023-01-16/2023-01-22,7480.0,197.0,13801888.0,119730.0,41337463.0,40724683.0,104863700.0
Spain,2023-01-23/2023-01-29,5787.0,136.0,13807675.0,119866.0,41338847.0,40726228.0,105094800.0
Spain,2023-01-30/2023-02-05,5699.0,116.0,13813374.0,119982.0,41340052.0,40727618.0,105253468.0
Spain,2023-02-06/2023-02-12,6074.0,103.0,13819448.0,120085.0,41341288.0,40728617.0,105373684.0
Spain,2023-02-13/2023-02-19,6051.0,85.0,13825499.0,120170.0,41342436.0,40729671.0,105459628.0
Spain,2023-02-20/2023-02-26,6455.0,91.0,13831954.0,120261.0,41343396.0,40730568.0,105522606.0
Spain,2023-02-27/2023-03-05,6566.0,82.0,13838520.0,120343.0,,,
Spain,2023-03-06/2023-03-12,8286.0,97.0,13846806.0,120440.0,,,
Spain,2023-03-13/2023-03-19,7421.0,123.0,13854227.0,120563.0,,,
Spain,2023-03-20/2023-03-26,7577.0,95.0,13861804.0,120658.0,,,
Spain,2023-03-27/2023-04-02,7962.0,84.0,13869766.0,120742.0,41347499.0,40735254.0,105733320.0
Spain,2023-04-03/2023-04-09,6617.0,86.0,13876383.0,120828.0,,,
Spain,2023-04-10/2023-04-16,10278.0,80.0,13886661.0,120908.0,,,
Spain,2023-04-17/2023-04-23,10867.0,112.0,13897528.0,121020.0,,,
Spain,2023-04-24/2023-04-30,11183.0,128.0,13908711.0,121148.0,41349325.0,40737245.0,105799888.0
Spain,2023-05-01/2023-05-07,10603.0,98.0,13919314.0,121246.0,,,
Spain,2023-05-08/2023-05-14,11262.0,102.0,13930576.0,121348.0,,,
Spain,2023-05-15/2023-05-21,11023.0,100.0,13941599.0,121448.0,,,
Spain,2023-05-22/2023-05-28,11262.0,99.0,13952861.0,121547.0,41351234.0,40739123.0,105840320.0
Spain,2023-05-29/2023-06-04,8917.0,98.0,13961778.0,121645.0,,,
Spain,2023-06-05/2023-06-11,6866.0,89.0,13968644.0,121734.0,,,
Spain,2023-06-12/2023-06-18,5430.0,65.0,13974074.0,121799.0,,,
Spain,2023-06-19/2023-06-25,4502.0,42.0,13978576.0,121841.0,,,
Spain,2023-06-26/2023-07-02,1764.0,11.0,13980340.0,121852.0,,,
Spain,2023-07-03/2023-07-09,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-07-10/2023-07-16,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-07-17/2023-07-23,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-07-24/2023-07-30,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-07-31/2023-08-06,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-08-07/2023-08-13,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-08-14/2023-08-20,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-08-21/2023-08-27,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-08-28/2023-09-03,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-09-04/2023-09-10,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-09-11/2023-09-17,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-09-18/2023-09-24,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-09-25/2023-10-01,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-10-02/2023-10-08,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-10-09/2023-10-15,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-10-16/2023-10-22,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-10-23/2023-10-29,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-10-30/2023-11-05,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-11-06/2023-11-12,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-11-13/2023-11-19,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-11-20/2023-11-26,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-11-27/2023-12-03,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-12-04/2023-12-10,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-12-11/2023-12-17,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-12-18/2023-12-24,0.0,0.0,13980340.0,121852.0,,,
Spain,2023-12-25/2023-12-31,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-01-01/2024-01-07,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-01-08/2024-01-14,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-01-15/2024-01-21,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-01-22/2024-01-28,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-01-29/2024-02-04,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-02-05/2024-02-11,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-02-12/2024-02-18,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-02-19/2024-02-25,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-02-26/2024-03-03,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-03-04/2024-03-10,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-03-11/2024-03-17,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-03-18/2024-03-24,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-03-25/2024-03-31,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-04-01/2024-04-07,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-04-08/2024-04-14,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-04-15/2024-04-21,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-04-22/2024-04-28,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-04-29/2024-05-05,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-05-06/2024-05-12,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-05-13/2024-05-19,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-05-20/2024-05-26,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-05-27/2024-06-02,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-06-03/2024-06-09,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-06-10/2024-06-16,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-06-17/2024-06-23,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-06-24/2024-06-30,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-07-01/2024-07-07,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-07-08/2024-07-14,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-07-15/2024-07-21,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-07-22/2024-07-28,0.0,0.0,13980340.0,121852.0,,,
Spain,2024-07-29/2024-08-04,0.0,0.0,13980340.0,121852.0,,,
Turkey,2019-12-30/2020-01-05,0.0,0.0,0.0,0.0,,,
Turkey,2020-01-06/2020-01-12,0.0,0.0,0.0,0.0,,,
Turkey,2020-01-13/2020-01-19,0.0,0.0,0.0,0.0,,,
Turkey,2020-01-20/2020-01-26,0.0,0.0,0.0,0.0,,,
Turkey,2020-01-27/2020-02-02,0.0,0.0,0.0,0.0,,,
Turkey,2020-02-03/2020-02-09,0.0,0.0,0.0,0.0,,,
Turkey,2020-02-10/2020-02-16,0.0,0.0,0.0,0.0,,,
Turkey,2020-02-17/2020-02-23,0.0,0.0,0.0,0.0,,,
Turkey,2020-02-24/2020-03-01,0.0,0.0,0.0,0.0,,,
Turkey,2020-03-02/2020-03-08,0.0,0.0,0.0,0.0,,,
Turkey,2020-03-09/2020-03-15,6.0,0.0,6.0,0.0,,,
Turkey,2020-03-16/2020-03-22,941.0,21.0,947.0,21.0,,,
Turkey,2020-03-23/2020-03-29,6455.0,87.0,7402.0,108.0,,,
Turkey,2020-03-30/2020-04-05,16532.0,393.0,23934.0,501.0,,,
Turkey,2020-04-06/2020-04-12,28233.0,600.0,52167.0,1101.0,,,
Turkey,2020-04-13/2020-04-19,30162.0,789.0,82329.0,1890.0,,,
Turkey,2020-04-20/2020-04-26,25444.0,816.0,107773.0,2706.0,,,
Turkey,2020-04-27/2020-05-03,16602.0,630.0,124375.0,3336.0,,,
Turkey,2020-05-04/2020-05-10,12740.0,403.0,137115.0,3739.0,,,
Turkey,2020-05-11/2020-05-17,10952.0,357.0,148067.0,4096.0,,,
Turkey,2020-05-18/2020-05-24,7619.0,212.0,155686.0,4308.0,,,
Turkey,2020-05-25/2020-05-31,7417.0,207.0,163103.0,4515.0,,,
Turkey,2020-06-01/2020-06-07,6115.0,154.0,169218.0,4669.0,,,
Turkey,2020-06-08/2020-06-14,7459.0,123.0,176677.0,4792.0,,,
Turkey,2020-06-15/2020-06-21,9816.0,135.0,186493.0,4927.0,,,
Turkey,2020-06-22/2020-06-28,9390.0,155.0,195883.0,5082.0,,,
Turkey,2020-06-29/2020-07-05,8727.0,124.0,204610.0,5206.0,,,
Turkey,2020-07-06/2020-07-12,7371.0,138.0,211981.0,5344.0,,,
Turkey,2020-07-13/2020-07-19,6736.0,131.0,218717.0,5475.0,,,
Turkey,2020-07-20/2020-07-26,6456.0,121.0,225173.0,5596.0,,,
Turkey,2020-07-27/2020-08-02,40346.0,114.0,265519.0,5710.0,,,
Turkey,2020-08-03/2020-08-09,54863.0,119.0,320382.0,5829.0,,,
Turkey,2020-08-10/2020-08-16,55605.0,126.0,375987.0,5955.0,,,
Turkey,2020-08-17/2020-08-23,56025.0,147.0,432012.0,6102.0,,,
Turkey,2020-08-24/2020-08-30,57142.0,182.0,489154.0,6284.0,,,
Turkey,2020-08-31/2020-09-06,58274.0,336.0,547428.0,6620.0,,,
Turkey,2020-09-07/2020-09-13,58517.0,379.0,605945.0,6999.0,,,
Turkey,2020-09-14/2020-09-20,58823.0,446.0,664768.0,7445.0,,,
Turkey,2020-09-21/2020-09-27,58728.0,484.0,723496.0,7929.0,,,
Turkey,2020-09-28/2020-10-04,57158.0,455.0,780654.0,8384.0,,,
Turkey,2020-10-05/2020-10-11,58127.0,394.0,838781.0,8778.0,,,
Turkey,2020-10-12/2020-10-18,58757.0,446.0,897538.0,9224.0,,,
Turkey,2020-10-19/2020-10-25,61216.0,503.0,958754.0,9727.0,,,
Turkey,2020-10-26/2020-11-01,62693.0,525.0,1021447.0,10252.0,,,
Turkey,2020-11-02/2020-11-08,63482.0,551.0,1084929.0,10803.0,,,
Turkey,2020-11-09/2020-11-15,66426.0,615.0,1151355.0,11418.0,,,
Turkey,2020-11-16/2020-11-22,76864.0,801.0,1228219.0,12219.0,,,
Turkey,2020-11-23/2020-11-29,142929.0,1154.0,1371148.0,13373.0,,,
Turkey,2020-11-30/2020-12-06,219546.0,1332.0,1590694.0,14705.0,,,
Turkey,2020-12-07/2020-12-13,219115.0,1494.0,1809809.0,16199.0,,,
Turkey,2020-12-14/2020-12-20,194476.0,1652.0,2004285.0,17851.0,,,
Turkey,2020-12-21/2020-12-27,129088.0,1773.0,2133373.0,19624.0,,,
Turkey,2020-12-28/2021-01-03,98662.0,1671.0,2232035.0,21295.0,,,
Turkey,2021-01-04/2021-01-10,85083.0,1336.0,2317118.0,22631.0,,,
Turkey,2021-01-11/2021-01-17,63547.0,1201.0,2380665.0,23832.0,,,706451.0
Turkey,2021-01-18/2021-01-24,43663.0,1101.0,2424328.0,24933.0,,,1244653.0
Turkey,2021-01-25/2021-01-31,46573.0,932.0,2470901.0,25865.0,,,1986237.0
Turkey,2021-02-01/2021-02-07,53885.0,820.0,2524786.0,26685.0,,,2610496.0
Turkey,2021-02-08/2021-02-14,55110.0,692.0,2579896.0,27377.0,3336164.0,488937.0,3825101.0
Turkey,2021-02-15/2021-02-21,51980.0,606.0,2631876.0,27983.0,5517993.0,1053837.0,6571830.0
Turkey,2021-02-22/2021-02-28,61288.0,520.0,2693164.0,28503.0,6869923.0,1677952.0,8547875.0
Turkey,2021-03-01/2021-03-07,76066.0,462.0,2769230.0,28965.0,7524943.0,2392405.0,9917348.0
Turkey,2021-03-08/2021-03-14,96782.0,456.0,2866012.0,29421.0,7892795.0,3099300.0,10992095.0
Turkey,2021-03-15/2021-03-21,126682.0,538.0,2992694.0,29959.0,8017698.0,5040024.0,13057722.0
Turkey,2021-03-22/2021-03-28,186421.0,964.0,3179115.0,30923.0,8217124.0,6435535.0,14652659.0
Turkey,2021-03-29/2021-04-04,265937.0,1155.0,3445052.0,32078.0,9546643.0,7136424.0,16683067.0
Turkey,2021-04-05/2021-04-11,353281.0,1624.0,3798333.0,33702.0,10907432.0,7587364.0,18494796.0
Turkey,2021-04-12/2021-04-18,414312.0,1906.0,4212645.0,35608.0,12182430.0,7787785.0,19970215.0
Turkey,2021-04-19/2021-04-25,378771.0,2403.0,4591416.0,38011.0,13171984.0,7958979.0,21130963.0
Turkey,2021-04-26/2021-05-02,257992.0,2493.0,4849408.0,40504.0,13800405.0,9206329.0,23006734.0
Turkey,2021-05-03/2021-05-09,166733.0,2242.0,5016141.0,42746.0,14585980.0,10332793.0,24918773.0
Turkey,2021-05-10/2021-05-16,90721.0,1791.0,5106862.0,44537.0,14947740.0,10825003.0,25772743.0
Turkey,2021-05-17/2021-05-23,71786.0,1534.0,5178648.0,46071.0,16045835.0,12002892.0,28048727.0
Turkey,2021-05-24/2021-05-30,57330.0,1200.0,5235978.0,47271.0,16551775.0,12409186.0,28960961.0
Turkey,2021-05-31/2021-06-06,46616.0,797.0,5282594.0,48068.0,17699837.0,13157483.0,30857320.0
Turkey,2021-06-07/2021-06-13,42841.0,600.0,5325435.0,48668.0,20318690.0,13733999.0,34052689.0
Turkey,2021-06-14/2021-06-20,39773.0,454.0,5365208.0,49122.0,28123248.0,14490130.0,42613378.0
Turkey,2021-06-21/2021-06-27,38936.0,402.0,5404144.0,49524.0,32857375.0,14915727.0,47773102.0
Turkey,2021-06-28/2021-07-04,36224.0,350.0,5440368.0,49874.0,36084241.0,15779136.0,53226310.0
Turkey,2021-07-05/2021-07-11,35926.0,326.0,5476294.0,50200.0,37811142.0,17350100.0,58155459.0
Turkey,2021-07-12/2021-07-18,45745.0,295.0,5522039.0,50495.0,38965125.0,20832201.0,63432446.0
Turkey,2021-07-19/2021-07-25,65339.0,371.0,5587378.0,50866.0,39597116.0,23273023.0,66806525.0
Turkey,2021-07-26/2021-08-01,139667.0,432.0,5727045.0,51298.0,41062834.0,27472822.0,73493059.0
Turkey,2021-08-02/2021-08-08,168796.0,723.0,5895841.0,52021.0,41726338.0,28777993.0,76029390.0
Turkey,2021-08-09/2021-08-15,163965.0,884.0,6059806.0,52905.0,43946656.0,32807818.0,83338627.0
Turkey,2021-08-16/2021-08-22,137235.0,1235.0,6197041.0,54140.0,45936819.0,35099244.0,88760525.0
Turkey,2021-08-23/2021-08-29,132508.0,1618.0,6329549.0,55758.0,47797199.0,36636290.0,93004856.0
Turkey,2021-08-30/2021-09-05,149114.0,1846.0,6478663.0,57604.0,49551529.0,38288329.0,97113297.0
Turkey,2021-09-06/2021-09-12,158236.0,1825.0,6636899.0,59429.0,51536013.0,40305712.0,101748658.0
Turkey,2021-09-13/2021-09-19,183962.0,1756.0,6820861.0,61185.0,52672498.0,42024517.0,105110950.0
Turkey,2021-09-20/2021-09-26,192778.0,1605.0,7013639.0,62790.0,53443024.0,43560247.0,107840404.0
Turkey,2021-09-27/2021-10-03,197277.0,1519.0,7210916.0,64309.0,54038516.0,45023309.0,110333793.0
Turkey,2021-10-04/2021-10-10,205266.0,1514.0,7416182.0,65823.0,54497626.0,46245192.0,112360409.0
Turkey,2021-10-11/2021-10-17,213981.0,1447.0,7630163.0,67270.0,54858848.0,47303190.0,113971512.0
Turkey,2021-10-18/2021-10-24,196850.0,1475.0,7827013.0,68745.0,55164675.0,48100346.0,115255712.0
Turkey,2021-10-25/2021-10-31,182027.0,1507.0,8009040.0,70252.0,55392343.0,48655853.0,116280951.0
Turkey,2021-11-01/2021-11-07,197335.0,1517.0,8206375.0,71769.0,55625504.0,49190536.0,117378532.0
Turkey,2021-11-08/2021-11-14,180167.0,1403.0,8386542.0,73172.0,55824402.0,49626098.0,118367035.0
Turkey,2021-11-15/2021-11-21,163835.0,1519.0,8550377.0,74691.0,56038139.0,50037605.0,119327719.0
Turkey,2021-11-22/2021-11-28,174023.0,1395.0,8724400.0,76086.0,56201040.0,50354168.0,120114498.0
Turkey,2021-11-29/2021-12-05,157360.0,1376.0,8881760.0,77462.0,56371961.0,50653666.0,120910438.0
Turkey,2021-12-06/2021-12-12,140463.0,1361.0,9022223.0,78823.0,56517947.0,50916147.0,121655651.0
Turkey,2021-12-13/2021-12-19,131986.0,1275.0,9154209.0,80098.0,56660272.0,51161679.0,124058691.0
Turkey,2021-12-20/2021-12-26,132777.0,1205.0,9286986.0,81303.0,56799280.0,51405278.0,128654886.0
Turkey,2021-12-27/2022-01-02,232295.0,1103.0,9519281.0,82406.0,56936303.0,51638889.0,132215015.0
Turkey,2022-01-03/2022-01-09,397444.0,1027.0,9916725.0,83433.0,57101293.0,51893771.0,136281040.0
Turkey,2022-01-10/2022-01-16,486339.0,1057.0,10403064.0,84490.0,57253263.0,52126002.0,139230188.0
Turkey,2022-01-17/2022-01-23,478562.0,1155.0,10881626.0,85645.0,57336203.0,52262703.0,140743552.0
Turkey,2022-01-24/2022-01-30,556850.0,1271.0,11438476.0,86916.0,57407159.0,52375810.0,141778517.0
